Machine_ID,Temperature,Pressure,Vibration,Humidity,Power_Consumption,Failure
4,73.34,147.29,2.32,33.42,281.93,0
39,93.61,117.83,8.51,50.94,375.26,1
45,77.55,117.03,6.15,49.64,266.85,0
49,75.96,94.05,3.38,54.86,261.04,0
42,90.53,129.27,3.88,63.77,272.12,0
11,99.66,132.5,6.14,45.39,350.9,1
47,71.96,137.16,2.57,37.17,325.88,0
20,108.42,145.77,6.93,61.42,258.55,1
48,69.27,125.26,3.88,33.51,280.35,0
9,77.07,101.24,3.63,38.07,250.9,0
48,62.81,117.42,6.16,22.8,249.64,0
38,79.03,142.89,3.28,41.04,261.51,0
25,90.7,160.64,7.51,28.92,320.52,1
9,91.42,172.95,7.42,29.24,332.34,1
37,72.43,138.09,1.23,48.95,200.85,0
28,65.53,106.38,4.58,74.08,266.73,0
30,79.54,139.96,2.14,52.04,264.04,0
1,65.81,112.88,1.85,46.37,293.15,0
44,104.88,135.69,5.39,43.65,347.7,1
26,75.36,108.63,4.39,66.67,240.53,0
7,104.68,158.34,7.88,44.3,363.26,1
32,71.84,120.06,5.31,54.68,204.6,0
15,85.8,139.36,2.84,60.57,200.31,0
20,104.16,157.7,6.07,62.35,295.71,1
50,99.01,147.74,6.05,72.26,222.59,1
13,87.74,138.05,6.59,79.42,322.67,1
44,72.5,122.66,4.54,74.05,248.24,0
37,108.98,144.4,5.26,77.34,305.87,1
25,79.09,112.61,2.71,76.21,302.64,0
1,94.53,120.05,5.83,30.6,365.38,1
2,81.11,124.9,5.7,38.37,210.45,0
3,81.14,168.35,5.08,74.13,322.72,1
49,77.69,159.61,6.93,36.25,324.74,1
38,98.35,147.28,5.75,21.15,375.06,1
15,72.39,85.36,2.9,64.72,167.15,0
47,73.05,109.81,1.79,28.05,275.47,0
1,101.77,157.93,9.83,62.5,344.48,1
24,89.11,119.85,3.14,21.33,251.6,0
37,81.39,116.94,4.46,34.07,229.09,0
13,98.07,147.87,7.36,29.31,337.14,1
48,81.77,111.2,5.36,41.21,252.29,0
17,120.72,129.3,7.13,33.07,392.43,1
19,98.6,150.17,5.45,64.22,365.68,1
41,101.28,153.71,7.1,66.94,297.48,1
48,78.58,125.39,2.69,71.09,180.84,0
47,113.5,162.07,5.89,44.52,323.37,1
43,90.08,146.1,6.38,23.41,368.25,1
20,63.07,137.57,4.19,43.17,233.4,0
37,95.07,168.87,6.28,79.69,335.03,1
30,66.84,108.76,4.39,55.9,255.35,0
49,100.41,150.47,2.81,79.4,356.69,1
32,95.25,159.74,6.77,28.27,293.43,1
24,119.13,163.72,5.36,43.5,279.54,1
17,77.81,134.87,3.35,41.75,184.81,0
45,101.0,164.84,6.15,67.4,358.15,1
29,87.67,145.13,6.21,41.17,301.39,1
6,88.7,110.82,4.76,35.75,249.76,0
13,95.87,137.32,3.94,74.13,311.95,1
41,65.33,125.71,3.52,45.4,219.84,0
49,93.0,136.57,6.5,45.69,334.91,1
3,82.23,129.62,2.65,57.68,278.21,0
2,111.43,129.88,5.42,37.13,325.15,1
10,71.14,122.29,2.71,46.3,236.31,0
31,111.15,165.06,6.57,20.55,336.82,1
38,88.03,130.27,6.53,43.34,313.41,1
4,86.38,173.94,6.62,37.14,364.86,1
30,58.03,116.8,3.17,59.74,233.14,0
45,63.99,126.43,5.46,27.95,317.67,0
43,97.27,155.07,7.0,63.45,289.5,1
36,81.82,112.29,3.37,49.12,278.06,0
15,106.99,142.05,7.45,60.18,314.91,1
38,74.42,123.43,0.82,52.61,202.82,0
28,77.68,165.93,5.31,24.23,278.44,0
36,81.4,121.9,4.73,61.88,240.01,0
7,106.58,165.37,7.29,76.9,324.94,1
18,81.5,86.9,3.36,29.43,285.8,0
48,69.06,159.68,0.81,52.98,188.45,0
47,105.47,155.07,5.77,63.19,388.03,1
14,104.82,158.56,5.71,60.05,364.61,1
27,110.82,164.78,7.03,51.98,396.83,1
20,78.96,179.97,5.15,43.5,306.24,1
45,63.26,115.67,3.21,32.64,292.44,0
15,96.44,154.8,5.05,71.76,345.19,1
22,72.74,137.85,2.61,38.77,130.42,0
10,112.4,131.67,4.72,50.28,356.97,1
30,94.48,144.14,6.31,26.88,273.11,1
36,79.09,124.33,3.87,35.14,220.04,0
48,76.39,140.95,3.31,74.69,258.18,0
36,73.39,122.36,2.65,79.53,258.75,0
1,60.64,93.91,1.44,29.73,216.69,0
19,103.44,136.7,7.57,50.06,275.53,1
44,98.45,162.33,6.32,61.93,372.55,1
1,64.05,114.58,4.87,43.49,281.52,0
17,64.02,159.5,2.98,29.87,327.15,0
23,90.69,111.42,3.23,38.9,213.77,0
42,74.39,111.14,1.76,52.86,237.0,0
